Id;Chapter;Page;Sentence;Tagged;Lemma;WordId
282;2/B;40;I’ve got a big TV and a DVD player.;[('I’ve', 'NNP'), ('got', 'VBD'), ('a', 'DT'), ('big', 'JJ'), ('TV', 'NN'), ('and', 'CC'), ('a', 'DT'), ('DVD', 'NNP'), ('player', 'NN'), ('.', '.')];['I’ve', 'got', 'a', 'big', 'TV', 'and', 'a', 'DVD', 'player', '.']
283;2/B;40;I can watch my favourite DVDs every day.;[('I', 'PRP'), ('can', 'MD'), ('watch', 'VB'), ('my', 'PRP$'), ('favourite', 'JJ'), ('DVDs', 'NNP'), ('every', 'DT'), ('day', 'NN'), ('.', '.')];['I', 'can', 'watch', 'my', 'favourite', 'DVDs', 'every', 'day', '.']
284;2/B;40;‘sweep the floor’.;[('‘sweep', 'VB'), ('the', 'DT'), ('floor’', 'NN'), ('.', '.')];['‘sweep', 'the', 'floor’', '.']
285;2/B;40;– tidy your rooms this afternoon Thanks!;[('–', 'JJ'), ('tidy', 'VB'), ('your', 'PRP$'), ('rooms', 'NNS'), ('this', 'DT'), ('afternoon', 'NN'), ('Thanks', 'VBZ'), ('!', '.')];['–', 'tidy', 'your', 'room', 'this', 'afternoon', 'Thanks', '!']
286;2/B;41;Caroline: George, look at all these jobs on Mum’s list!;[('Caroline', 'NN'), (':', ':'), ('George', 'NNP'), (',', ','), ('look', 'NN'), ('at', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('jobs', 'NNS'), ('on', 'IN'), ('Mum’s', 'NNP'), ('list', 'NN'), ('!', '.')];['Caroline', ':', 'George', ',', 'look', 'at', 'all', 'these', 'job', 'on', 'Mum’s', 'list', '!']
287;2/B;41;What can you do?;[('What', 'WP'), ('can', 'MD'), ('you', 'PRP'), ('do', 'VB'), ('?', '.')];['What', 'can', 'you', 'do', '?']
288;2/B;41;George: Well, I always load the dishwasher.;[('George', 'NNP'), (':', ':'), ('Well', 'NNP'), (',', ','), ('I', 'PRP'), ('always', 'RB'), ('load', 'VBP'), ('the', 'DT'), ('dishwasher', 'NN'), ('.', '.')];['George', ':', 'Well', ',', 'I', 'always', 'load', 'the', 'dishwasher', '.']
289;2/B;41;So you can do it today.;[('So', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('it', 'PRP'), ('today', 'NN'), ('.', '.')];['So', 'you', 'can', 'do', 'it', 'today', '.']
290;2/B;41;Caroline: No, you don’t.;[('Caroline', 'NN'), (':', ':'), ('No', 'UH'), (',', ','), ('you', 'PRP'), ('don’t', 'VBP'), ('.', '.')];['Caroline', ':', 'No', ',', 'you', 'don’t', '.']
291;2/B;41;I often load the dishwasher.;[('I', 'PRP'), ('often', 'RB'), ('load', 'VBP'), ('the', 'DT'), ('dishwasher', 'NN'), ('.', '.')];['I', 'often', 'load', 'the', 'dishwasher', '.']
292;2/B;41;Need help?;[('Need', 'VB'), ('help', 'NN'), ('?', '.')];['Need', 'help', '?']
293;2/B;41;Look at pp.;[('Look', 'NN'), ('at', 'IN'), ('pp', 'NN'), ('.', '.')];['Look', 'at', 'pp', '.']
294;2/B;41;Write a dialogue between George and Caroline.;[('Write', 'VB'), ('a', 'DT'), ('dialogue', 'NN'), ('between', 'IN'), ('George', 'NNP'), ('and', 'CC'), ('Caroline', 'NNP'), ('.', '.')];['Write', 'a', 'dialogue', 'between', 'George', 'and', 'Caroline', '.']
295;2/B;41;Mrs Lambraki is angry with the twins.;[('Mrs', 'NNP'), ('Lambraki', 'NNP'), ('is', 'VBZ'), ('angry', 'JJ'), ('with', 'IN'), ('the', 'DT'), ('twins', 'NNS'), ('.', '.')];['Mrs', 'Lambraki', 'is', 'angry', 'with', 'the', 'twin', '.']
296;2/B;41;She says: “I can’t believe it!;[('She', 'PRP'), ('says', 'VBZ'), (':', ':'), ('“I', 'NN'), ('can’t', 'NN'), ('believe', 'VBP'), ('it', 'PRP'), ('!', '.')];['She', 'say', ':', '“I', 'can’t', 'believe', 'it', '!']
297;2/B;41;What about the list?;[('What', 'WP'), ('about', 'IN'), ('the', 'DT'), ('list', 'NN'), ('?', '.')];['What', 'about', 'the', 'list', '?']
298;2/B;41;Collect ideas.;[('Collect', 'NNP'), ('ideas', 'NNS'), ('.', '.')];['Collect', 'idea', '.']
299;2/B;41;Act out your dialogue.;[('Act', 'NNP'), ('out', 'RP'), ('your', 'PRP$'), ('dialogue', 'NN'), ('.', '.')];['Act', 'out', 'your', 'dialogue', '.']
300;2/C;42;Caroline: Hello?;[('Caroline', 'NN'), (':', ':'), ('Hello', 'NNP'), ('?', '.')];['Caroline', ':', 'Hello', '?']
301;2/C;42;Emma: Hi Caroline, it’s Emma.;[('Emma', 'NN'), (':', ':'), ('Hi', 'NNP'), ('Caroline', 'NNP'), (',', ','), ('it’s', 'JJ'), ('Emma', 'NNP'), ('.', '.')];['Emma', ':', 'Hi', 'Caroline', ',', 'it’s', 'Emma', '.']
302;2/C;42;Caroline: Brilliant!;[('Caroline', 'NN'), (':', ':'), ('Brilliant', 'NN'), ('!', '.')];['Caroline', ':', 'Brilliant', '!']
303;2/C;42;Sorry.;[('Sorry', 'NNP'), ('.', '.')];['Sorry', '.']
304;2/C;42;Monday and Tuesday.;[('Monday', 'NNP'), ('and', 'CC'), ('Tuesday', 'NNP'), ('.', '.')];['Monday', 'and', 'Tuesday', '.']
305;2/C;42;Mrs Mason at the library at the weekend.;[('Mrs', 'NNP'), ('Mason', 'NNP'), ('at', 'IN'), ('the', 'DT'), ('library', 'NN'), ('at', 'IN'), ('the', 'DT'), ('weekend', 'NN'), ('.', '.')];['Mrs', 'Mason', 'at', 'the', 'library', 'at', 'the', 'weekend', '.']
306;2/C;42;Correct the wrong sentences.;[('Correct', 'VB'), ('the', 'DT'), ('wrong', 'JJ'), ('sentences', 'NNS'), ('.', '.')];['Correct', 'the', 'wrong', 'sentence', '.']
307;2/C;43;Want or wants ?;[('Want', 'NNP'), ('or', 'CC'), ('wants', 'VBZ'), ('?', '.')];['Want', 'or', 'want', '?']
308;2/C;43;Can you solve this puzzle?;[('Can', 'MD'), ('you', 'PRP'), ('solve', 'VB'), ('this', 'DT'), ('puzzle', 'NN'), ('?', '.')];['Can', 'you', 'solve', 'this', 'puzzle', '?']
309;2/C;43;What is the rule?;[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('rule', 'NN'), ('?', '.')];['What', 'is', 'the', 'rule', '?']
310;2/C;43;Start a grammar card for the simple present.;[('Start', 'VB'), ('a', 'DT'), ('grammar', 'NN'), ('card', 'NN'), ('for', 'IN'), ('the', 'DT'), ('simple', 'JJ'), ('present', 'NN'), ('.', '.')];['Start', 'a', 'grammar', 'card', 'for', 'the', 'simple', 'present', '.']
311;2/C;43;Need help?;[('Need', 'VB'), ('help', 'NN'), ('?', '.')];['Need', 'help', '?']
312;2/C;43;Write about your week.;[('Write', 'VB'), ('about', 'IN'), ('your', 'PRP$'), ('week', 'NN'), ('.', '.')];['Write', 'about', 'your', 'week', '.']
313;2/C;44;“That’s boring!” Caroline says.;[('“That’s', 'JJ'), ('boring', 'NN'), ('!', '.'), ('”', 'JJ'), ('Caroline', 'NNP'), ('says', 'VBZ'), ('.', '.')];['“That’s', 'boring', '!', '”', 'Caroline', 'say', '.']
314;2/C;44;Or wait, we can tell stories.” “Ghost stories!;[('Or', 'CC'), ('wait', 'NN'), (',', ','), ('we', 'PRP'), ('can', 'MD'), ('tell', 'VB'), ('stories.”', 'VB'), ('“Ghost', 'JJ'), ('stories', 'NNS'), ('!', '.')];['Or', 'wait', ',', 'we', 'can', 'tell', 'stories.”', '“Ghost', 'story', '!']
315;2/C;44;Great idea!” Emma answers.;[('Great', 'NNP'), ('idea', 'NN'), ('!', '.'), ('”', 'JJ'), ('Emma', 'NNP'), ('answers', 'NNS'), ('.', '.')];['Great', 'idea', '!', '”', 'Emma', 'answer', '.']
316;2/C;44;“Let’s sit in the dark.;[('“Let’s', 'JJ'), ('sit', 'NN'), ('in', 'IN'), ('the', 'DT'), ('dark', 'NN'), ('.', '.')];['“Let’s', 'sit', 'in', 'the', 'dark', '.']
317;2/C;44;“It’s really spooky now.;[('“It’s', 'NNS'), ('really', 'RB'), ('spooky', 'RB'), ('now', 'RB'), ('.', '.')];['“It’s', 'really', 'spooky', 'now', '.']
318;2/C;45;Need help?;[('Need', 'VB'), ('help', 'NN'), ('?', '.')];['Need', 'help', '?']
319;3/A;54;When is your in winter.;[('When', 'WRB'), ('is', 'VBZ'), ('your', 'PRP$'), ('in', 'IN'), ('winter', 'NN'), ('.', '.')];['When', 'is', 'your', 'in', 'winter', '.']
320;3/A;54;It’s on the birthday?;[('It’s', 'NNP'), ('on', 'IN'), ('the', 'DT'), ('birthday', 'NN'), ('?', '.')];['It’s', 'on', 'the', 'birthday', '?']
321;3/A;54;Suppor t t These words can help you: winter, spring, summer, autumn.;[('Suppor', 'NNP'), ('t', 'NN'), ('t', 'NN'), ('These', 'DT'), ('words', 'NNS'), ('can', 'MD'), ('help', 'VB'), ('you', 'PRP'), (':', ':'), ('winter', 'NN'), (',', ','), ('spring', 'NN'), (',', ','), ('summer', 'NN'), (',', ','), ('autumn', 'NN'), ('.', '.')];['Suppor', 't', 't', 'These', 'word', 'can', 'help', 'you', ':', 'winter', ',', 'spring', ',', 'summer', ',', 'autumn', '.']
322;3/A;54;I think you’re in the wrong place.;[('I', 'PRP'), ('think', 'VBP'), ('you’re', 'RB'), ('in', 'IN'), ('the', 'DT'), ('wrong', 'JJ'), ('place', 'NN'), ('.', '.')];['I', 'think', 'you’re', 'in', 'the', 'wrong', 'place', '.']
323;3/A;54;Your birthday is in June/in summer/...;[('Your', 'PRP$'), ('birthday', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('June/in', 'NNP'), ('summer/', 'NN'), ('...', ':')];['Your', 'birthday', 'is', 'in', 'June/in', 'summer/', '...']
324;3/B;56;Charlie.;[('Charlie', 'NNP'), ('.', '.')];['Charlie', '.']
325;3/B;56;Do you have an idea for your party?;[('Do', 'VBP'), ('you', 'PRP'), ('have', 'VBP'), ('an', 'DT'), ('idea', 'NN'), ('for', 'IN'), ('your', 'PRP$'), ('party', 'NN'), ('?', '.')];['Do', 'you', 'have', 'an', 'idea', 'for', 'your', 'party', '?']
326;3/B;56;Charlie: I don’t know.;[('Charlie', 'NNP'), (':', ':'), ('I', 'PRP'), ('don’t', 'VBP'), ('know', 'VBP'), ('.', '.')];['Charlie', ':', 'I', 'don’t', 'know', '.']
327;3/B;56;Josephine: I can help you with your party.;[('Josephine', 'NN'), (':', ':'), ('I', 'PRP'), ('can', 'MD'), ('help', 'VB'), ('you', 'PRP'), ('with', 'IN'), ('your', 'PRP$'), ('party', 'NN'), ('.', '.')];['Josephine', ':', 'I', 'can', 'help', 'you', 'with', 'your', 'party', '.']
328;3/B;56;Mrs Batson: I can’t believe it.;[('Mrs', 'NNP'), ('Batson', 'NNP'), (':', ':'), ('I', 'PRP'), ('can’t', 'VBP'), ('believe', 'VBP'), ('it', 'PRP'), ('.', '.')];['Mrs', 'Batson', ':', 'I', 'can’t', 'believe', 'it', '.']
329;3/B;56;Football, football, football.;[('Football', 'NN'), (',', ','), ('football', 'NN'), (',', ','), ('football', 'NN'), ('.', '.')];['Football', ',', 'football', ',', 'football', '.']
330;3/B;56;What about George?;[('What', 'WP'), ('about', 'IN'), ('George', 'NNP'), ('?', '.')];['What', 'about', 'George', '?']
331;3/B;56;Does he play football on his birthday?;[('Does', 'VBZ'), ('he', 'PRP'), ('play', 'VB'), ('football', 'NN'), ('on', 'IN'), ('his', 'PRP$'), ('birthday', 'NN'), ('?', '.')];['Does', 'he', 'play', 'football', 'on', 'his', 'birthday', '?']
332;3/B;56;Charlie: No, he doesn’t.;[('Charlie', 'NNP'), (':', ':'), ('No', 'NN'), (',', ','), ('he', 'PRP'), ('doesn’t', 'VBZ'), ('.', '.')];['Charlie', ':', 'No', ',', 'he', 'doesn’t', '.']
333;3/B;56;Josephine: No problem!;[('Josephine', 'NN'), (':', ':'), ('No', 'DT'), ('problem', 'NN'), ('!', '.')];['Josephine', ':', 'No', 'problem', '!']
334;3/B;56;Let’s have a disco!;[('Let’s', 'NNP'), ('have', 'VBP'), ('a', 'DT'), ('disco', 'NN'), ('!', '.')];['Let’s', 'have', 'a', 'disco', '!']
335;3/B;56;A surprise for you, Charlie.;[('A', 'DT'), ('surprise', 'NN'), ('for', 'IN'), ('you', 'PRP'), (',', ','), ('Charlie', 'NNP'), ('.', '.')];['A', 'surprise', 'for', 'you', ',', 'Charlie', '.']
336;3/B;56;He doesn’t need your ideas.;[('He', 'PRP'), ('doesn’t', 'VBD'), ('need', 'VB'), ('your', 'PRP$'), ('ideas', 'NNS'), ('.', '.')];['He', 'doesn’t', 'need', 'your', 'idea', '.']
337;3/B;56;Well, Charlie?;[('Well', 'RB'), (',', ','), ('Charlie', 'NNP'), ('?', '.')];['Well', ',', 'Charlie', '?']
338;3/B;56;Charlie: I don’t know.;[('Charlie', 'NNP'), (':', ':'), ('I', 'PRP'), ('don’t', 'VBP'), ('know', 'VBP'), ('.', '.')];['Charlie', ':', 'I', 'don’t', 'know', '.']
339;3/B;56;I’m not good at this.;[('I’m', 'NNP'), ('not', 'RB'), ('good', 'JJ'), ('at', 'IN'), ('this', 'DT'), ('.', '.')];['I’m', 'not', 'good', 'at', 'this', '.']
340;3/B;56;I can’t think of an interesting plan.;[('I', 'PRP'), ('can’t', 'VBP'), ('think', 'NN'), ('of', 'IN'), ('an', 'DT'), ('interesting', 'JJ'), ('plan', 'NN'), ('.', '.')];['I', 'can’t', 'think', 'of', 'an', 'interesting', 'plan', '.']
341;3/B;56;But don’t forget your invitations.;[('But', 'CC'), ('don’t', 'JJ'), ('forget', 'VB'), ('your', 'PRP$'), ('invitations', 'NNS'), ('.', '.')];['But', 'don’t', 'forget', 'your', 'invitation', '.']
342;3/B;56;Charlie: No problem.;[('Charlie', 'NNP'), (':', ':'), ('No', 'DT'), ('problem', 'NN'), ('.', '.')];['Charlie', ':', 'No', 'problem', '.']
343;3/B;56;Monday.;[('Monday', 'NNP'), ('.', '.')];['Monday', '.']
344;3/B;56;Mrs Batson: Charlie!;[('Mrs', 'NNP'), ('Batson', 'NNP'), (':', ':'), ('Charlie', 'NN'), ('!', '.')];['Mrs', 'Batson', ':', 'Charlie', '!']
345;3/B;56;Charlie: No, I don’t.;[('Charlie', 'NNP'), (':', ':'), ('No', 'UH'), (',', ','), ('I', 'PRP'), ('don’t', 'VBP'), ('.', '.')];['Charlie', ':', 'No', ',', 'I', 'don’t', '.']
346;3/B;56;I don’t want to be in a car for an hour or two.;[('I', 'PRP'), ('don’t', 'VBP'), ('want', 'VBP'), ('to', 'TO'), ('be', 'VB'), ('in', 'IN'), ('a', 'DT'), ('car', 'NN'), ('for', 'IN'), ('an', 'DT'), ('hour', 'NN'), ('or', 'CC'), ('two', 'CD'), ('.', '.')];['I', 'don’t', 'want', 'to', 'be', 'in', 'a', 'car', 'for', 'an', 'hour', 'or', 'two', '.']
347;3/B;56;I want to do something with sports.;[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('something', 'NN'), ('with', 'IN'), ('sports', 'NNS'), ('.', '.')];['I', 'want', 'to', 'do', 'something', 'with', 'sport', '.']
348;3/B;56;Josephine: Sure.;[('Josephine', 'NN'), (':', ':'), ('Sure', 'JJ'), ('.', '.')];['Josephine', ':', 'Sure', '.']
349;3/B;56;Mr Batson: OK. What about your friends?;[('Mr', 'NNP'), ('Batson', 'NNP'), (':', ':'), ('OK.', 'VB'), ('What', 'WP'), ('about', 'IN'), ('your', 'PRP$'), ('friends', 'NNS'), ('?', '.')];['Mr', 'Batson', ':', 'OK.', 'What', 'about', 'your', 'friend', '?']
350;3/B;56;Do they like sports, too?;[('Do', 'VBP'), ('they', 'PRP'), ('like', 'IN'), ('sports', 'NNS'), (',', ','), ('too', 'RB'), ('?', '.')];['Do', 'they', 'like', 'sport', ',', 'too', '?']
351;3/B;56;Mrs Batson: Charlie!;[('Mrs', 'NNP'), ('Batson', 'NNP'), (':', ':'), ('Charlie', 'NN'), ('!', '.')];['Mrs', 'Batson', ':', 'Charlie', '!']
352;3/B;56;No, he/she doesn’t.;[('No', 'DT'), (',', ','), ('he/she', 'NN'), ('doesn’t', 'NN'), ('.', '.')];['No', ',', 'he/she', 'doesn’t', '.']
353;3/B;56;Yes, they do.;[('Yes', 'UH'), (',', ','), ('they', 'PRP'), ('do', 'VBP'), ('.', '.')];['Yes', ',', 'they', 'do', '.']
354;3/B;56;No, they don’t.;[('No', 'DT'), (',', ','), ('they', 'PRP'), ('don’t', 'VBP'), ('.', '.')];['No', ',', 'they', 'don’t', '.']
355;3/B;57;Do or does ?;[('Do', 'VBP'), ('or', 'CC'), ('does', 'VBZ'), ('?', '.')];['Do', 'or', 'doe', '?']
356;3/B;57;Can you solve this puzzle?;[('Can', 'MD'), ('you', 'PRP'), ('solve', 'VB'), ('this', 'DT'), ('puzzle', 'NN'), ('?', '.')];['Can', 'you', 'solve', 'this', 'puzzle', '?']
357;3/B;57;Write down the rule on your grammar card for the simple present.;[('Write', 'NNP'), ('down', 'RP'), ('the', 'DT'), ('rule', 'NN'), ('on', 'IN'), ('your', 'PRP$'), ('grammar', 'NN'), ('card', 'NN'), ('for', 'IN'), ('the', 'DT'), ('simple', 'JJ'), ('present', 'NN'), ('.', '.')];['Write', 'down', 'the', 'rule', 'on', 'your', 'grammar', 'card', 'for', 'the', 'simple', 'present', '.']
358;3/B;57;Is this person a woman?;[('Is', 'VBZ'), ('this', 'DT'), ('person', 'NN'), ('a', 'DT'), ('woman', 'NN'), ('?', '.')];['Is', 'this', 'person', 'a', 'woman', '?']
359;3/B;57;Play a party game: No, he isn’t.;[('Play', 'VB'), ('a', 'DT'), ('party', 'NN'), ('game', 'NN'), (':', ':'), ('No', 'RB'), (',', ','), ('he', 'PRP'), ('isn’t', 'VBZ'), ('.', '.')];['Play', 'a', 'party', 'game', ':', 'No', ',', 'he', 'isn’t', '.']
360;3/B;57;Does he play ...?;[('Does', 'VBZ'), ('he', 'PRP'), ('play', 'VB'), ('...', ':'), ('?', '.')];['Does', 'he', 'play', '...', '?']
361;3/B;57;No, he doesn’t./ Yes, he does.;[('No', 'DT'), (',', ','), ('he', 'PRP'), ('doesn’t./', 'VBZ'), ('Yes', 'UH'), (',', ','), ('he', 'PRP'), ('does', 'VBZ'), ('.', '.')];['No', ',', 'he', 'doesn’t./', 'Yes', ',', 'he', 'doe', '.']
362;3/B;58;Imagine your family is in London.;[('Imagine', 'VB'), ('your', 'PRP$'), ('family', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('London', 'NNP'), ('.', '.')];['Imagine', 'your', 'family', 'is', 'in', 'London', '.']
363;3/B;58;Tell your parents about the Circus Space in German.;[('Tell', 'VB'), ('your', 'PRP$'), ('parents', 'NNS'), ('about', 'IN'), ('the', 'DT'), ('Circus', 'NNP'), ('Space', 'NNP'), ('in', 'IN'), ('German', 'NNP'), ('.', '.')];['Tell', 'your', 'parent', 'about', 'the', 'Circus', 'Space', 'in', 'German', '.']
364;3/B;58;Do you want to spin your Or do you want to fly through gle three or more balls?;[('Do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('to', 'TO'), ('spin', 'VB'), ('your', 'PRP$'), ('Or', 'CC'), ('do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('to', 'TO'), ('fly', 'VB'), ('through', 'IN'), ('gle', 'NN'), ('three', 'CD'), ('or', 'CC'), ('more', 'JJR'), ('balls', 'NNS'), ('?', '.')];['Do', 'you', 'want', 'to', 'spin', 'your', 'Or', 'do', 'you', 'want', 'to', 'fly', 'through', 'gle', 'three', 'or', 'more', 'ball', '?']
365;3/B;58;You can find the Circus house in Hoxton.;[('You', 'PRP'), ('can', 'MD'), ('find', 'VB'), ('the', 'DT'), ('Circus', 'NNP'), ('house', 'NN'), ('in', 'IN'), ('Hoxton', 'NNP'), ('.', '.')];['You', 'can', 'find', 'the', 'Circus', 'house', 'in', 'Hoxton', '.']
366;3/B;58;It’s not perfect, but it’s OK.;[('It’s', 'NNP'), ('not', 'RB'), ('perfect', 'JJ'), (',', ','), ('but', 'CC'), ('it’s', 'JJ'), ('OK', 'NNP'), ('.', '.')];['It’s', 'not', 'perfect', ',', 'but', 'it’s', 'OK', '.']
367;3/B;58;It’s fun!;[('It’s', 'NNP'), ('fun', 'NN'), ('!', '.')];['It’s', 'fun', '!']
368;3/B;58;Space all day.;[('Space', 'NNP'), ('all', 'DT'), ('day', 'NN'), ('.', '.')];['Space', 'all', 'day', '.']
369;3/B;59;What are Eric’s questions?;[('What', 'WP'), ('are', 'VBP'), ('Eric’s', 'JJ'), ('questions', 'NNS'), ('?', '.')];['What', 'are', 'Eric’s', 'question', '?']
370;3/B;59;Need help?;[('Need', 'VB'), ('help', 'NN'), ('?', '.')];['Need', 'help', '?']
371;3/B;59;Look at pp.;[('Look', 'NN'), ('at', 'IN'), ('pp', 'NN'), ('.', '.')];['Look', 'at', 'pp', '.']
372;3/B;59;GeorgieL: Hi RJV!;[('GeorgieL', 'NN'), (':', ':'), ('Hi', 'NNP'), ('RJV', 'NNP'), ('!', '.')];['GeorgieL', ':', 'Hi', 'RJV', '!']
373;3/B;59;:-) What do you think of Charlie’s birthday party?;[(':', ':'), ('-', ':'), (')', ')'), ('What', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB'), ('of', 'IN'), ('Charlie’s', 'NNP'), ('birthday', 'NN'), ('party', 'NN'), ('?', '.')];[':', '-', ')', 'What', 'do', 'you', 'think', 'of', 'Charlie’s', 'birthday', 'party', '?']
374;3/B;59;RJV: Hi George.;[('RJV', 'NN'), (':', ':'), ('Hi', 'NNP'), ('George', 'NNP'), ('.', '.')];['RJV', ':', 'Hi', 'George', '.']
375;3/B;59;I think it’s a cool plan.;[('I', 'PRP'), ('think', 'VBP'), ('it’s', 'VB'), ('a', 'DT'), ('cool', 'JJ'), ('plan', 'NN'), ('.', '.')];['I', 'think', 'it’s', 'a', 'cool', 'plan', '.']
376;3/B;59;What do you think?;[('What', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB'), ('?', '.')];['What', 'do', 'you', 'think', '?']
377;3/B;59;Say what you think of your partner’s plans.;[('Say', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('think', 'VBP'), ('of', 'IN'), ('your', 'PRP$'), ('partner’s', 'NN'), ('plans', 'NNS'), ('.', '.')];['Say', 'what', 'you', 'think', 'of', 'your', 'partner’s', 'plan', '.']
378;3/C;60;Make a picture dictionary for food and drink.;[('Make', 'VB'), ('a', 'DT'), ('picture', 'NN'), ('dictionary', 'NN'), ('for', 'IN'), ('food', 'NN'), ('and', 'CC'), ('drink', 'NN'), ('.', '.')];['Make', 'a', 'picture', 'dictionary', 'for', 'food', 'and', 'drink', '.']
379;3/C;60;Make a word web for food and drink.;[('Make', 'VB'), ('a', 'DT'), ('word', 'NN'), ('web', 'NN'), ('for', 'IN'), ('food', 'NN'), ('and', 'CC'), ('drink', 'NN'), ('.', '.')];['Make', 'a', 'word', 'web', 'for', 'food', 'and', 'drink', '.']
380;3/C;60;Charlie’s friends want to make something special for his birthday.;[('Charlie’s', 'NNP'), ('friends', 'VBZ'), ('want', 'VBP'), ('to', 'TO'), ('make', 'VB'), ('something', 'NN'), ('special', 'JJ'), ('for', 'IN'), ('his', 'PRP$'), ('birthday', 'NN'), ('.', '.')];['Charlie’s', 'friend', 'want', 'to', 'make', 'something', 'special', 'for', 'his', 'birthday', '.']
381;3/C;60;Find out what it is.;[('Find', 'VB'), ('out', 'RP'), ('what', 'WP'), ('it', 'PRP'), ('is', 'VBZ'), ('.', '.')];['Find', 'out', 'what', 'it', 'is', '.']
382;3/C;60;Emma: What a great idea for a birthday party!;[('Emma', 'NN'), (':', ':'), ('What', 'WP'), ('a', 'DT'), ('great', 'JJ'), ('idea', 'NN'), ('for', 'IN'), ('a', 'DT'), ('birthday', 'JJ'), ('party', 'NN'), ('!', '.')];['Emma', ':', 'What', 'a', 'great', 'idea', 'for', 'a', 'birthday', 'party', '!']
383;3/C;60;The Circus Space.;[('The', 'DT'), ('Circus', 'NNP'), ('Space', 'NNP'), ('.', '.')];['The', 'Circus', 'Space', '.']
384;3/C;60;George: Yeah!;[('George', 'NNP'), (':', ':'), ('Yeah', 'NN'), ('!', '.')];['George', ':', 'Yeah', '!']
385;3/C;60;I hope I can be a clown.;[('I', 'PRP'), ('hope', 'VBP'), ('I', 'PRP'), ('can', 'MD'), ('be', 'VB'), ('a', 'DT'), ('clown', 'NN'), ('.', '.')];['I', 'hope', 'I', 'can', 'be', 'a', 'clown', '.']
386;3/C;60;Caroline: You are a clown already!;[('Caroline', 'NN'), (':', ':'), ('You', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('clown', 'JJ'), ('already', 'RB'), ('!', '.')];['Caroline', ':', 'You', 'are', 'a', 'clown', 'already', '!']
387;3/C;60;Rajiv: What present can we give Charlie?;[('Rajiv', 'NN'), (':', ':'), ('What', 'WP'), ('present', 'JJ'), ('can', 'MD'), ('we', 'PRP'), ('give', 'VB'), ('Charlie', 'NNP'), ('?', '.')];['Rajiv', ':', 'What', 'present', 'can', 'we', 'give', 'Charlie', '?']
388;3/C;60;Caroline: Let’s make him a special birthday cake.;[('Caroline', 'NN'), (':', ':'), ('Let’s', 'NNP'), ('make', 'VBP'), ('him', 'PRP'), ('a', 'DT'), ('special', 'JJ'), ('birthday', 'NN'), ('cake', 'NN'), ('.', '.')];['Caroline', ':', 'Let’s', 'make', 'him', 'a', 'special', 'birthday', 'cake', '.']
389;3/C;60;I’ve got a really good recipe for a rainbow cake.;[('I’ve', 'NNP'), ('got', 'VBD'), ('a', 'DT'), ('really', 'RB'), ('good', 'JJ'), ('recipe', 'NN'), ('for', 'IN'), ('a', 'DT'), ('rainbow', 'JJ'), ('cake', 'NN'), ('.', '.')];['I’ve', 'got', 'a', 'really', 'good', 'recipe', 'for', 'a', 'rainbow', 'cake', '.']
390;3/C;60;Caroline: No, we haven’t.;[('Caroline', 'NN'), (':', ':'), ('No', 'UH'), (',', ','), ('we', 'PRP'), ('haven’t', 'VBP'), ('.', '.')];['Caroline', ':', 'No', ',', 'we', 'haven’t', '.']
391;3/C;60;George: What’s that?;[('George', 'NNP'), (':', ':'), ('What’s', 'NN'), ('that', 'IN'), ('?', '.')];['George', ':', 'What’s', 'that', '?']
392;3/C;60;Caroline: It’s a pink, white and brown cake.;[('Caroline', 'NN'), (':', ':'), ('It’s', 'VBZ'), ('a', 'DT'), ('pink', 'NN'), (',', ','), ('white', 'JJ'), ('and', 'CC'), ('brown', 'JJ'), ('cake', 'NN'), ('.', '.')];['Caroline', ':', 'It’s', 'a', 'pink', ',', 'white', 'and', 'brown', 'cake', '.']
393;3/C;60;Let’s buy lots of sweets.;[('Let’s', 'NNP'), ('buy', 'VBP'), ('lots', 'NNS'), ('of', 'IN'), ('sweets', 'NNS'), ('.', '.')];['Let’s', 'buy', 'lot', 'of', 'sweet', '.']
394;3/C;60;Gillian: OK!;[('Gillian', 'JJ'), (':', ':'), ('OK', 'NN'), ('!', '.')];['Gillian', ':', 'OK', '!']
395;3/C;60;George: Yummy!;[('George', 'NNP'), (':', ':'), ('Yummy', 'NN'), ('!', '.')];['George', ':', 'Yummy', '!']
396;3/C;60;Gillian: Let’s write a list.;[('Gillian', 'JJ'), (':', ':'), ('Let’s', 'NNP'), ('write', 'VB'), ('a', 'DT'), ('list', 'NN'), ('.', '.')];['Gillian', ':', 'Let’s', 'write', 'a', 'list', '.']
